Ano-Calendário;Ocupação Principal do Declarante;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2016;Membro do Ministério Público (Procurador e Promotor);14199;5439,139055;850,0461198;2477,970476;596,4298961;528,3106621;0,39005415;67,72917982;36,01772967;35,36268553;264,8787069;5,61897114;83,38059599;79,44030007;3,83633632;0,1039596;2,66838819;4414,782081;1069,379994;1,36866001;1068,011334;22,67894883;1084,882316;1129,310499;22,11151948;66,55554657;1469,317829;91,31873562;20457,38114;225,5155933;62,24550175;1,45214809;7,7913273;149,3038737;297,0452136;82,01973356;4,17116287;10,67913593;0,33287654;89,84166379;51,32370555
2016;Dirigente superior da adm. pública, inclusive fundações etc;64348;5203,019618;494,1428052;1079,649181;238,538182;213,5090169;0,15767749;24,87148752;91,590312;62,10068967;212,8587918;4,28803965;44,22845344;39,7506274;4,44507611;0,03274993;378,4030278;4171,012122;599,0324665;0,28684259;598,7456239;1,75309326;598,4018538;639,4516759;48,54709998;90,04011768;1223,303234;106,2151237;11448,2013;115,0457262;21,35905319;1,36795273;6,42081422;157,3577499;255,2983859;40,93415605;4,67156205;10,8508454;0,22225308;70,11696492;30,11462066
2016;Diplomata e afins;2641;423,3248244;105,3314962;613,7324815;46,04142737;42,00296129;0,00187938;4,0365867;4,31009059;2,81519857;14,66821453;0,1198955;8,10659004;6,05217914;2,0544109;0;8,47431867;338,7890891;67,30547486;0,01096753;67,29450733;0,01686038;67,10986836;75,10012015;3,1410575;11,55646881;123,4975096;21,02967186;4518,889856;43,03229987;4,20152497;0,40074698;0,55132798;20,97990093;26,10534045;6,65024827;2,23393871;2,82761141;0;6,5965387;9,34277116
2016;Servidor das carreiras do Poder Legislativo;45483;6806,600138;611,3014612;921,4109845;537,501795;515,1897774;0,06761289;22,24440472;78,6299653;68,20452624;277,8603421;1,52902505;94,16178897;85,92385204;8,18769842;0,05023851;189,0645414;5559,648154;1107,919818;0,25489659;1107,664922;1,33514674;1105,415794;1180,365636;25,84673349;100,9254784;1717,423038;82,98926864;13123,32476;124,1672911;21,60994817;2,99842645;2,0621884;183,2399421;314,8906763;87,95449458;8,25539521;10,77638116;0,0492;61,92348766;24,91540399
2016;Servidor das carreiras do Ministério Público;32369;3677,712308;361,5303335;676,8812713;269,232741;255,8308609;0,15167311;13,25020703;56,57029086;48,61159868;178,2287788;0,47884067;26,83475326;24,8147389;2,00932399;0,01069037;165,6621964;2932,093109;489,102103;0,2437797;488,8583233;1,44774121;487,9261424;541,6226641;10,24927448;64,00994937;995,9632654;56,64976883;7006,029004;56,77890423;12,29431007;2,2796812;1,69291146;129,4027537;207,777374;25,10208964;2,05850994;6,64082131;0,116525;48,72962115;11,66156361
2016;Servidor das carreiras do Poder Judiciário, Of. Justiça etc;216422;29324,1369;3009,382049;5631,098565;2273,736831;2159,314979;1,72623057;112,695621;440,2046251;384,1283105;1500,285477;64,40314659;274,6574097;256,0150633;18,28398215;0,35836423;910,7786288;23475,94247;4276,521518;1,54696412;4274,974554;12,1352258;4266,175765;4686,368993;92,6729671;513,8299493;9581,228351;459,5398053;60127,96504;544,6637901;111,8708743;7,645538;9,95074855;1042,774597;1688,334305;260,0470023;18,8713753;45,79096517;0,36393677;362,415793;88,9315331
2016;Advogado do setor público, Proc. Fazenda, Cons. Jurídico etc;28139;7177,732013;763,178188;1154,253679;700,1317687;630,5802589;0,13663808;69,4148718;51,10965724;50,03623295;317,2155259;3,63994529;62,95706956;58,930422;4,02318412;0,00346344;54,757754;5937,88406;1355,810232;0,81760208;1354,99263;3,39893693;1352,111199;1403,115808;35,51385783;86,85449693;2654,332171;147,4916881;18114,57756;185,6330744;60,84083692;7,53622027;7,69705805;186,2232212;342,7199683;59,95256193;4,16592627;12,31354835;0,07799973;101,3547121;32,28685289
2016;Servidor das carreiras de auditoria fiscal e de fiscalização;66765;15430,08298;2005,968561;2153,907056;1571,041984;1474,625461;0,69236446;95,72415853;153,5772746;135,1654817;881,5329782;4,13649975;248,1561918;224,1167795;23,98394606;0,05546625;94,4952942;12341,97728;2723,879532;3,52206234;2720,35747;21,7084193;2729,803819;2969,85307;37,8792716;278,0526783;3402,336059;266,5054697;43034,9092;448,0578849;85,97176485;11,42483296;9,34137607;417,0543396;941,7225921;229,9873981;24,41272294;36,90770172;0,29720262;231,824783;127,2327737
2016;Servidor das carreiras do Banco Central, CVM e Susep;5350;1229,103118;158,2150802;192,9286737;126,0265691;110,4630912;0,00591395;15,55756392;10,70670166;8,74963208;55,1828302;0,60274761;17,65906132;15,80774638;1,85022551;0,00108943;6,43078626;1003,74479;222,2096568;0,22116152;221,9884953;0,1917157;221,1639062;234,1341123;3,57960951;16,54994865;339,8790794;43,13738547;3984,90065;25,43537257;14,42613653;2,54370225;0,79692227;37,12279853;58,53935059;16,16693719;1,85622281;3,18245734;0,01372163;26,50885801;5,15972382
2016;Deleg. de Polícia e serv. carreiras de polícia, exc. militar;129604;15131,90771;1359,292477;1525,167792;1242,56777;1199,961762;0,9498011;41,65620644;323,0205521;269,3915586;835,9679169;2,41829407;331,968442;306,7378858;24,69512671;0,53542943;507,0576762;11619,5155;1916,703444;0,45670727;1916,246737;14,15675456;1924,333745;2207,721555;39,72302829;323,392462;3590,349278;179,3387334;27504,88628;196,6229752;41,5046872;1,81282584;3,74914327;596,3405983;918,091142;312,256124;25,21254494;27,73930811;0,2750407;143,2397974;39,83683354
2016;Servidor das carreiras de gestão governamental, analista etc;19937;2832,647091;267,2656208;357,7373103;234,0779408;212,4458275;0,05988168;21,57223163;32,64057576;29,38759535;140,4036821;0,43170399;25,71230047;22,45806209;3,23147645;0,02276193;84,07502457;2285,918268;435,5538657;0,15656867;435,397297;0,68976149;434,0748892;471,3018672;12,89594571;50,23241411;715,2445289;59,604094;6150,636399;54,488607;17,60768464;3,54476454;4,13342042;90,48639434;157,0302745;23,14934285;3,41977841;5,62437301;0;42,29339883;6,47803507
2016;Servidor das carreiras de ciência e tecnologia;12991;1681,904611;176,3785374;241,7133153;134,2235372;118,9464655;0,03077408;15,24629763;24,56831484;18,92545603;114,5399088;0,8641447;19,25485761;17,02733392;2,21070845;0,01681524;46,53757092;1322,990821;236,4480459;0,0742247;236,3738212;0,72858646;236,1407334;258,4961802;8,19726644;30,63944164;331,0242351;37,64748611;3511,512017;50,02949577;10,71500931;1,66292519;5,13470584;49,11195651;128,3797322;17,52744773;2,27100114;5,91350595;0;27,88740245;10,10630108
2016;Servidor das demais carreiras da admin. pública direta etc;427749;32608,01352;2966,252418;4084,323474;2026,998314;1892,988371;1,18660265;132,8233404;722,0337824;476,0399653;1852,436318;22,47805811;367,6788409;333,4733463;33,28778816;0,91770646;2076,606839;25063,74141;3121,592072;0,95323675;3120,638836;8,80104559;3118,219457;3515,171904;189,7624001;588,171382;5818,18383;396,0242203;51007,38147;491,1702115;103,9394085;14,23859197;46,81977656;987,1091015;2183,131468;341,8630028;34,95966748;62,4733922;0,29887116;271,7023241;88,30484736
2016;Titular de Cartório;9781;11159,64131;288,6980745;447,5160501;113,4647183;41,11096142;0,0514613;72,30229561;12,53357268;10,19358964;77,8136092;6203,936975;24,08597272;19,95310297;4,13286975;0;24,06523983;4693,547635;1198,968114;4,47146874;1194,496646;1,25945768;1194,440486;1041,737268;163,423175;37,73615297;763,7287025;48,95255031;15027,04754;209,2777556;65,70702036;0,00033193;7,78188988;32,71651739;84,72553285;20,05781347;4,16791975;6,98964736;0,62180756;36,05782826;135,6265844
2016;Dirigente ou adm. part. político, organização patronal etc;6108;372,6864476;299,7600124;462,345867;12,05466805;9,66119628;0,00082268;2,39264909;6,46350228;3,27907083;13,77229092;1,38840772;3,34731253;2,61578941;0,73152312;0;29,7943365;302,5868588;42,43722456;0,04507798;42,39214658;0,03978952;42,3420275;36,45844378;9,68254015;3,99099293;86,33949034;6,41478218;5165,579116;11,97646674;2,50758522;0,00298424;0,50256008;8,02534137;16,35517755;2,82003654;0,76149058;0,57755007;0,887946;3,41945944;76,48128409
2016;Dirigente, pres., diretor emp. indust., com. ou prest. serv.;2630149;104497,6278;57691,40461;238935,7644;2341,554822;1476,75428;0,45612274;864,3444189;997,9577697;674,4436113;2941,815329;348,6963147;681,9331804;570,6190541;111,2036894;0,110437;10171,37251;86339,85427;10709,32206;28,66778665;10680,65428;27,05119297;10671,61785;8930,801109;1910,456255;707,8598047;171334,6365;22403,11928;2306386,295;14373,37151;981,714393;2,1998409;168,6165543;2941,215866;4191,846924;755,7291649;162,2349791;817,3042788;32,86890004;7114,100027;18236,36949
2016;Presidente e diretor empresa pública e soc. economia mista;11299;771,605954;101,2007453;305,1160232;33,6770545;15,67743559;0,00985195;17,98976696;7,74721888;5,35656191;21,23019925;1,26743756;6,17800712;5,21905845;0,95860598;0,00034269;43,22529692;652,9241778;116,0817376;0,20089421;115,8808434;0,11609103;115,7070615;113,1198978;7,93678287;6,67340782;285,8122725;15,19782463;3465,042752;39,63134202;16,53229139;0,06190325;2,90572708;17,72646964;25,39675601;5,30517589;0,97680598;1,67408505;0;14,14469931;14,36888148
2016;Gerente ou superv. empresa indust., comerc. ou prest. serv.;812039;58285,33562;11493,26773;33086,41313;2337,089334;1504,347757;1,49396556;831,2476115;1071,404652;800,2859569;1831,181526;55,16607158;502,2173718;426,3689558;75,37428393;0,47413199;3882,352354;47805,63835;7359,129992;5,51126834;7353,618724;23,69940463;7355,564302;7573,592634;463,3848758;778,794296;30311,63843;4166,355855;325622,6235;2640,691099;708,0097418;0,93811162;247,9976295;2422,853863;2305,943356;455,0860527;80,87486808;232,7464196;6,97696106;1016,194959;793,2317248
2016;Gerente ou superv. empresa pública e soc. de economia mista;44705;5941,036533;874,8982545;1299,202752;519,4288275;189,5321002;0,15671993;329,7400074;110,8509066;88,32048352;250,7050875;1,18332856;80,08857066;70,22630458;9,81072864;0,05153744;145,1923465;4745,266982;899,677337;1,20112795;898,4762091;3,11536481;898,2833437;906,7771559;55,15085176;64,24853927;2320,739299;67,96724399;15090,34199;136,7755481;288,3856848;0,65091855;63,69903134;233,0369153;270,9592526;70,95635422;9,90914416;18,83479732;0,1173636;103,9029083;28,61749567
2016;Presidente, diretor, gerente, superv. organ. internac. e ONG;11080;822,3624076;118,1093503;373,423151;28,93847145;18,5523057;0,0188751;10,36729065;11,43867411;8,04490853;25,24814347;1,47869846;5,7842903;4,88074885;0,88147105;0,0220704;50,14711983;691,2821015;118,5205246;0,12910442;118,3914202;0,1932663;118,3048562;118,8481463;7,18850438;11,14236138;335,8244805;19,69864704;5046,820577;29,84424536;10,57596853;0,01174867;2,39441115;26,21962769;31,84706183;5,21741895;0,90077713;3,09655853;0,066;13,95826073;57,37045687
2016;Matemático, estatístico, atuário e afins;21430;1792,272289;310,8290963;377,0230336;97,73021685;70,44771937;0,15531535;27,12718213;31,04672444;22,77475181;66,64228827;1,34376645;13,46553216;11,50466457;1,91785749;0,0430101;123,3175563;1435,951453;213,9277968;0,12437986;213,8034169;0,33404457;213,4638571;222,6208865;15,04327774;24,63709214;424,9353183;39,87464342;4714,935434;45,98038504;25,93740455;0,79658971;6,37722426;63,38968395;83,89835398;11,9880616;1,96561912;5,18318414;0;35,72198864;10,31812082
2016;Analista de sist., desenv.de soft., adm.de redes e banco etc;343824;28487,56675;4494,615533;7563,830832;1315,16011;818,4776356;0,53164;496,1508348;448,6286947;374,698963;785,6016268;5,4885239;227,2511963;199,3443981;27,67585179;0,23094639;2220,241595;23110,49604;3473,496751;1,76761257;3471,729139;10,86577518;3472,881262;3774,106029;121,9072038;434,3179561;7549,120476;660,9463638;80232,4734;593,8444537;416,2085118;5,35991466;169,4779423;1161,251618;1033,652113;213,2913085;30,53261753;97,73792984;0,04681031;411,9668207;98,32269892
2016;Físico, químico, meteorolog., geólogo, oceanógrafo e afins;38505;4510,165221;745,86255;1311,756507;281,2771394;162,0147812;0,09610978;119,1662484;54,29063383;42,95011987;163,3213432;1,07114452;42,46873216;36,34667356;6,0940671;0,0279915;207,4051752;3717,380933;686,9462848;0,49275614;686,4535286;1,75459564;686,0438576;705,3792017;32,41426504;55,31223225;1011,844302;123,6613306;16303,61742;235,2019933;104,1307447;2,72691964;27,38973204;137,5114774;192,7083981;37,74908136;6,24126971;19,73170779;0,37606505;90,18484008;39,65517971
2016;Engenheiro, arquiteto e afins;500228;54849,59413;13357,38604;31280,34438;2916,006532;1428,76047;0,97629026;1486,269772;663,3564672;591,2243548;1915,338928;76,82526596;465,7024382;397,5075469;67,97898019;0,21591108;2830,975951;45390,16419;8366,807532;7,91351094;8358,894021;17,28701033;8347,971017;8597,744886;426,5412388;747,3808495;24553,39311;3427,520463;360507,2006;3000,951952;1297,138478;9,88618746;406,7189799;2137,828572;2454,172889;430,6637417;75,67960441;258,1728091;2,87392369;1558,126342;2023,68661
2016;Piloto de aeronaves, comandante de embarc., oficiais de máq.;12393;2508,588922;328,9290925;556,9228297;112,5772105;46,50061271;0,0092349;66,06736291;25,17810316;22,0607652;72,21789327;1,3627543;57,08472317;50,50410539;6,58061778;0;67,9157865;2150,191686;477,0577648;0,15089118;476,9068736;0,4404052;476,4647686;494,494424;12,2140197;32,32297657;617,5865952;43,14446277;8052,355006;71,01777936;49,14807925;0,00756019;22,22617184;82,57026327;82,13297449;51,43829074;6,81452885;7,04237314;0,04758;42,36582207;12,96919752
2016;Biólogo, biomédico e afins;56369;4124,604456;606,647552;1093,030732;213,9216394;180,8595472;0,16561027;32,89648192;55,87330896;49,04726322;176,9775128;3,89677429;17,70875741;15,22464825;2,46137502;0,02273414;311,1676221;3296,011578;452,5947233;0,20161892;452,3931044;0,47144995;451,0122775;464,0857814;44,02428124;58,25264976;1051,774492;209,0122532;33309,28288;136,4386339;27,66136168;2,8087791;10,31967543;135,7532233;218,1375314;15,99152257;2,50509217;9,95857295;0;56,40645527;26,6073208
2016;Agrônomo e afins;37241;4171,951138;746,5295263;1757,132987;234,260455;146,0165928;0,0736182;88,17024404;61,1152773;47,05340508;167,7035597;4,45306358;38,74622139;33,55509412;5,16337127;0,027756;188,4767666;3430,142389;623,2118195;0,76686138;622,4449581;0,82739147;620,9411115;626,3557016;49,32483468;55,55760185;1828,848752;234,620955;20639,14281;197,0989745;63,70455232;0,57884531;36,93801816;124,2062248;195,6231341;35,43787678;5,39459274;12,94213787;4,6920438;64,30143857;36,25760965
2016;Profissional da educação física (exceto professor);25524;1057,591023;105,75588;274,0730604;35,91703734;32,20333081;0,03824489;3,67546164;17,68581932;13,07838536;34,3966458;6,15277836;6,85962807;6,01405663;0,84557144;0;119,725545;823,7751838;59,74003849;0,02020538;59,71983311;0,21327433;59,75807795;58,48733843;9,93852797;9,6984409;457,8580236;78,23808466;3245,863515;28,17836006;4,36597693;0,18075999;1,4538111;33,64092991;51,23212151;6,56238843;0,90910413;3,60706462;0,00275572;13,79479135;3,78966038
2016;Médico;353540;67113,48758;9603,64027;43751,50629;4460,278368;3278,362;1,96122447;1179,955144;520,0879758;514,8389911;2767,198727;3726,878759;700,7663827;618,9967887;81,63391326;0,13568078;1150,366339;53273,07204;11586,91364;23,50976424;11563,40387;12,41813639;11512,02706;10331,1451;1774,260986;619,2933588;22938,87632;2622,167441;312379,7842;4072,957774;1184,153511;8,86895045;159,6731136;2233,814258;3059,424459;650,3365006;86,6082538;170,627425;4,3618097;1016,746345;1043,713798
2016;Odontólogo;190758;15489,0869;1288,26191;4516,795718;718,0645556;593,5646554;0,26011544;124,2397848;201,0913537;204,4652135;733,6173972;3542,096361;86,47630777;76,16253554;10,25475487;0,05901736;648,6393054;9354,636411;1112,87944;0,79218437;1112,087255;1,90827262;1102,201979;937,2761746;267,0495517;122,0356506;5336,602996;1199,750504;60505,32953;589,547462;127,8278129;0,93621853;22,07063259;629,1149099;848,1617864;78,8855527;10,78175005;38,15896489;1,43474494;189,904753;189,5777936
2016;Enfermeiro nível sup., nutricionista, farmacêutico e afins;433478;28254,73539;2472,885165;3596,43047;1357,852018;1239,587935;1,27729927;116,9867838;519,0370266;470,8894313;1193,604916;20,07887388;69,56743516;61,15020229;8,16431254;0,25292033;2518,256984;22105,44871;2438,355003;0,7709586;2437,584044;3,29597229;2430,644252;2405,144881;381,0438886;358,9592733;5675,551764;600,8541402;65296,52306;413,4722762;112,778348;4,78999787;28,377977;1051,009532;1454,28898;63,01063533;8,30330263;44,25067689;0,19735154;233,6229019;68,86214373
2016;Veterinário, patologista (veterinário) e zootecnista;46275;3336,831426;457,9576093;1393,566859;167,3563787;138,4972447;0,09447892;28,76465511;46,33466633;39,31890886;137,3451749;50,43988797;27,08086809;23,74817563;3,30800229;0,02469017;233,1943928;2635,761148;374,8508809;0,24945572;374,6014252;0,48008095;373,4169011;383,2555532;32,39093386;44,83061914;1623,93434;286,9723526;15740,39906;145,26637;26,12480995;1,16180305;9,7441083;110,7677967;171,1664354;25,47271529;3,67126636;9,8843628;4,70771374;47,65448609;26,47126937
2016;Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins;137830;6545,594259;620,1130674;2250,269074;266,430069;237,9770485;0,2465454;28,20647505;99,99562426;99,33166901;328,9082041;195,3609024;13,369947;11,64420961;1,63282347;0,09291392;613,7778354;4928,420008;404,3308109;0,13578087;404,19503;0,95148239;401,8009187;352,8142201;99,17565759;57,39487556;2271,132191;480,6256339;20106,8467;194,8084949;32,70916544;0,88970217;6,21938666;260,2861831;419,4634417;12,51955662;1,68028947;17,05372588;0,16629405;93,70846357;35,85874456
2016;Advogado;326588;21441,65188;5027,320955;27254,13691;852,9668058;561,4350439;0,3531403;291,1786216;253,4149336;217,3380611;951,3970056;506,0030887;152,7229084;140,296664;12,31357001;0,1126744;1457,864377;17049,9447;2567,549459;2,46713002;2565,082329;11,98463188;2564,45649;2185,666197;527,1441131;229,4604905;15876,80394;2348,131229;198262,7056;1847,677883;310,3396203;3,10079373;101,9433389;834,6783917;1326,003707;166,2621413;15,64751621;128,7003543;3,65120482;613,6504485;593,5885124
2016;Sociólogo e cientista político;6157;550,804374;83,58096528;218,353689;29,29485351;23,87030336;0,00706766;5,41748249;5,19571658;4,17982809;28,96946587;1,07856294;3,47619176;3,08563179;0,35375997;0,0368;33,26313573;445,3466195;72,39495794;0,03982793;72,35513001;0,08653748;72,11316812;73,35517344;6,76543079;8,26803594;132,2961323;32,78584276;2052,998868;33,73829818;4,91914388;0,51202806;1,45137974;13,78227653;36,08619576;3,34642333;0,35795997;1,4982731;0;9,05587433;13,22500342
2016;Antropólogo e arqueólogo;1425;122,8360433;14,63877454;43,12620221;6,8683151;6,07381091;0,00075207;0,79375212;1,22626812;0,93937085;5,63291343;0,00609304;0,73990362;0,65124077;0,08866285;0;7,81711771;99,60606139;16,20978522;0,0056612;16,20412402;0,0347985;16,17653565;17,45368989;0,78508335;2,0662441;29,41559425;6,05234681;346,1668254;7,63603586;0,68440496;0,05986008;0,25270772;3,14255087;7,0202259;0,66982077;0,08866285;0,48890312;0;1,67464427;0,83768422
2016;Economista, administrador, contador, auditor e afins;433399;38136,35288;9145,734809;20099,83455;1976,810864;1162,013237;0,3467821;814,4508454;553,1194455;490,8498169;1436,775153;269,7276778;273,5319713;236,9714958;36,27793177;0,2825438;2251,645337;30883,89261;5044,057275;6,75339684;5037,303878;11,28845598;5028,715157;5236,391647;278,7678897;513,1758646;19414,9887;3476,559813;221247,6204;1351,880257;714,2072519;5,28195302;226,5652858;1552,847937;1832,897547;259,2486917;39,5811611;140,7745227;0,94806103;825,8085549;654,5189958
2016;Profissional de marketing, publicidade e da comercialização;74698;5308,720691;1261,259619;3005,44065;173,7665969;107,5284905;0,04079687;66,19730946;49,04202891;51,05014694;139,9885909;5,65090479;21,30161277;18,46435371;2,78799151;0,04926755;466,1266638;4401,794146;663,1394279;0,21998937;662,9194385;1,61564861;662,4130092;719,6947371;21,66965739;83,31636871;2468,844019;635,4591884;28494,85363;271,6054285;60,45632979;0,21506647;22,78909954;213,9719464;218,3721003;22,41465132;3,33894095;24,99613434;0,0834793;118,9758357;49,02626994
2016;Psicólogo;100945;6005,205012;908,8989501;2468,049636;256,7887386;212,4707844;0,18301183;44,13494245;69,04822108;70,40622042;344,8649766;200,9048189;9,21211607;7,73969006;1,45312931;0,0192967;475,9818804;4577,99804;510,4005412;0,35028684;510,0502543;1,50892113;507,5221841;486,5455847;87,2706896;76,72209054;2028,793187;783,5521372;25721,63426;294,146616;44,63849256;0,81303341;12,36675454;209,4474052;434,7108991;8,2521474;1,57006888;24,12837084;0,15888873;106,2302445;61,50864868
2016;Geógrafo;4361;348,5551041;38,67148167;73,32456992;19,43464421;16,15302601;0,03626692;3,24535128;5,32078096;3,70056013;14,81105416;0,02582268;1,93588931;1,60915105;0,32659471;0,00014355;25,00795142;278,3184012;39,76420055;0,01815088;39,74604967;0,03224211;39,66116929;41,16037339;3,41950679;5,02017226;76,67512675;10,58888603;776,270704;9,63703609;2,77880939;0,14620888;0,9601964;8,83457252;18,2508762;1,68747605;0,34193161;0,87586091;0;4,96292423;1,09319776
2016;Historiador;4224;309,4556071;32,50328851;79,56833749;17,98845383;16,66954049;0,02024275;1,29867059;5,31879188;3,49718639;14,26940065;0,63330081;1,93177969;1,691262;0,24051769;0;21,59743733;244,2192565;32,62427894;0,01961968;32,60465926;0,02400705;32,51474516;33,23718408;3,37963853;4,12192855;59,73905848;21,60532228;696,1278854;6,166333;1,20773009;0,13915314;0,31163412;8,36562647;17,46456979;1,70166581;0,24051769;0,93827751;0;4,07064806;4,79436887
2016;Assistente social e economista doméstico;62024;4317,468049;395,4520937;609,8979648;235,6752062;214,5199733;0,24845445;20,90677843;73,11826732;57,81126774;223,8554857;0,80108596;3,09977225;2,73420247;0,35049807;0,01507171;334,4285143;3388,678449;403,3919967;0,20952601;403,1824707;0,8985502;401,8620862;405,9458459;53,14190571;57,81812963;780,1749839;116,5953973;6829,139194;82,19006008;18,66954777;0,73364361;5,46706125;126,6835672;270,8147679;2,83624412;0,36323283;8,36290034;0;38,35030743;14,01315395
2016;Filósofo;1494;114,6536838;10,51905092;41,29353378;6,65810594;6,1720879;0,01068265;0,47533539;2,0941404;1,18296694;5,34756378;0,04732062;1,66922897;1,48104199;0,17797971;0,01020727;7,52484955;90,12950757;12,63446283;0,00937194;12,62509089;0,02912465;12,62939222;13,29799279;1,11417657;1,79766455;26,39431556;23,68791511;242,847703;5,63471606;0,42786304;0,06135108;0,09578567;2,83461276;6,36919504;1,50153039;0,19117971;0,29185812;0;1,84538157;0,24777917
2016;Jornalista e repórter;56067;4031,303755;999,0657807;6537,249561;147,811255;108,4454782;0,1168269;39,24894993;40,47297503;36,09174156;140,011948;5,87440927;26,30133698;23,61006401;2,67649803;0,01477494;341,6181175;3293,121971;479,1428171;0,15675038;478,9860668;1,48276028;478,7274499;506,4855566;30,16804505;60,76711236;1197,963827;304,4810673;30788,21351;195,0168514;37,80879295;0,94510649;13,17357695;135,8057227;197,913758;36,61045701;3,00272917;16,23164582;0,15647914;101,7836117;4163,679225
2016;Sacerdote ou membro de ordens ou seitas religiosas;50128;2553,079325;75,09277225;319,1346758;114,5083897;81,65971851;0,0431408;32,80553037;74,78525345;34,17663158;143,9358142;34,63743981;3,2165193;2,42907721;0,78744209;0;224,6351947;1923,184083;172,4436617;0,08037873;172,363283;0,02891825;172,1030571;205,0264462;22,27477956;57,74828517;741,5318855;38,08485953;14540,98713;58,24793056;17,42958769;0,04918065;18,78466814;73,91473097;167,714231;2,61848797;0,80157609;2,9850019;0,0048;13,81068326;7,14769868
2016;Tradutor, intérprete, filólogo;6453;285,9109165;79,97117352;247,9955394;8,62708437;6,85278859;0,00804567;1,76625011;3,09272868;2,28944173;14,12193239;1,43605941;0,62030057;0,60224057;0,01806;0;29,61110871;226,1122606;23,18445508;0,00808138;23,1763737;0,0861628;23,16429946;21,8002601;3,79971741;4,01015981;145,9472854;45,95718523;2324,700764;25,04964168;2,02090591;0,06782649;0,46072335;8,59543686;23,38028524;0,64464312;0,04272;1,70037643;0;5,69848872;5,37776183
2016;Bibliotecário, documentalista, arquivólogo, museólogo;15828;1365,801308;154,2558745;230,0790725;78,86706186;67,3088949;0,03719934;11,52096762;15,28072814;11,4269044;70,87136088;0,07438467;2,23645;1,92832482;0,2718248;0,03630038;93,80266581;1093,241752;158,8604919;0,08154695;158,7789449;0,16786442;158,342917;167,1322093;11,23872226;20,16901751;241,9520019;30,73475126;2705,502569;56,25086171;8,88029014;2,10237887;3,6473723;28,28422842;87,60613323;1,94768697;0,2718248;3,45084843;0,0132;20,30675681;7,28288932
2016;Escritor, crítico, redator;5052;345,2928567;94,56630481;404,9753473;9,38039757;6,96070577;0,00650292;2,41318888;2,45898795;2,01555018;12,15021907;0,327196;1,54762877;1,42451704;0,11930513;0,0038066;27,56033186;289,8525453;46,89572625;0,01582377;46,87990248;0,06868668;46,82476111;48,64024489;2,80442376;5,36216528;103,928985;160,9877132;2792,628393;53,77399122;2,89614776;0,02495841;0,33667329;8,79418644;17,40892648;1,60155243;0,12290513;1,84652409;0;20,65837333;39,45094675
2016;Locutor, comentarista;3462;177,3358483;28,23498123;81,74885354;7,31920021;6,71437666;0,00005932;0,60476423;4,68344331;2,45838386;7,55164859;0,33378948;2,56395116;2,33912009;0,22483107;0;16,24244393;136,1829877;12,55624125;0,01002681;12,54621444;0,02165579;12,52517407;11,89605986;2,32790262;1,72088777;45,33971287;4,70979249;733,4046373;5,61754973;0,40668437;0,00772611;0,32600613;5,68707825;9,44477065;2,59517529;0,32401057;0,36174731;0;3,32795391;2,97319035
2016;Ator, diretor de espetáculos;4705;398,6014847;152,3269039;517,0636968;8,68190806;4,10589657;0,00208961;4,57392188;1,69821824;1,20314473;10,71930895;0,51870992;1,91523471;1,76794024;0,14729447;0;18,03717495;355,8277852;74,68405082;0,00724342;74,6768074;0,06643587;74,65090981;76,82995783;2,18783891;4,85823619;176,2624421;51,82814444;4339,71708;50,42246758;5,06221913;0,00824339;1,09797345;7,98840549;16,47509114;2,24050132;0,16189407;1,84736605;0;38,30988304;20,61899096
2016;Cantor e compositor;3198;125,7080175;31,30048883;220,9343826;1,62695706;1,34159999;0,00075506;0,28460201;1,24188948;0,67064664;4,93029361;0,56295919;1,90229313;1,81999313;0,0823;0;13,6805105;101,0924679;11,05586636;0,02198216;11,0338842;0,00032679;11,0085964;9,66269033;3,25589328;2,19022749;179,3625636;16,27614656;1490,77721;18,49682176;0,49274605;0,01410789;0,01722769;3,31852423;7,67056549;2,53258624;0,09816;0,74145242;0;2,41942521;7,69488264
