Ano-Calendário;Tipo de Formulário de Declaração;Município;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2018;modelo completo;Ouro Branco - AL;201;7,35083324;0,45498756;0,62088549;0,69493619;0,6846906;0;0,01024559;0,7735272;0,16598234;0,25206332;0;0,09823333;0,09823333;0;0;0;5,36609086;0,34234437;0;0,34234437;0;0,34234437;0,3823673;0,04475334;0,08477627;0,3897353;0;4,14958278;0,07;0,00843326;0;0,00181233;0,28007282;0,25215125;0,09823333;0;0;0;0,05710272;0
2018;modelo completo;Ouro Branco - MG;4473;300,4211386;47,04766752;65,57488282;25,36162311;19,7964578;0,02157129;5,54359402;13,10835009;12,98105582;26,65740643;2,54791644;3,66010302;3,23591952;0,4241835;0;0;216,1046837;26,86834537;0,08975304;26,77859233;0,0926454;26,67668358;29,35545856;2,17846083;4,85723581;54,14456901;1,92818835;841,2766663;7,19546916;3,81457408;0,11815791;1,77042383;22,59079435;27,39309686;3,25459871;0,4241835;0,81687383;0;2,86749761;2,31556084
2018;modelo completo;Ouro Branco - RN;88;4,0724301;0,27328165;0,43742161;0,38167807;0,37877731;0;0,00290076;0,30031056;0,09116701;0,13993726;0,03318898;0,05453886;0,02633886;0,0282;0;0;3,07160936;0,27877351;0;0,27877351;0;0,27658103;0,32939218;0,01470472;0,06751587;0,15620081;0;2,24530751;0;0,00290076;0;0;0,12944136;0,13993726;0,02633886;0,0282;0;0;0,0051405;0
2018;modelo completo;Ouro Fino - MG;1150;77,92955873;8,05163281;28,07447289;6,59145213;5,79231199;0,00322729;0,79591285;2,90510282;1,60536428;5,54279784;1,84773918;1,02972481;0,9159398;0,11378501;0;0;58,40737767;8,05010145;0,00836856;8,04173289;0,0353773;8,02372236;8,49995904;0,72608854;1,20232522;24,09658932;6,23894281;280,8676596;2,64471876;0,78957926;0,09194283;0,18378634;3,18345154;5,93025;0,94954555;0,11378501;0,14920145;0,0012;0,85669096;0,314417
2018;modelo completo;Ouro Preto - MG;5235;373,2644146;52,16218777;84,95169062;32,63446779;28,1585857;0,08931587;4,38656622;14,48778459;6,60385436;27,51361861;4,66412395;4,67383217;3,98220721;0,65006616;0,0415588;0;282,6867331;40,49601958;0,04745774;40,44856184;0,2480754;40,30130192;43,09756121;2,67674203;5,47300132;65,13059656;4,32689665;1077,956199;9,03395945;3,34897727;0,12938682;1,4424399;12,83646122;28,72456742;4,05365153;0,69816514;1,39643363;0;4,54042399;0,97158665
2018;modelo completo;Ouro Preto do Oeste - RO;1850;121,67676;14,42245842;42,11952813;9,8405123;8,77251471;0,00000868;1,06798891;5,5200017;1,82834205;11,30234555;5,44489032;1,2078716;1,14485801;0,06301359;0;0;86,53279649;10,06931361;0,01489566;10,05441795;0,52286866;10,52341874;11,14783485;1,41886454;2,04328065;33,96262559;2,03927394;372,7118156;1,16458162;0,72019251;0,0077318;0,36115347;3,59258482;11,48439036;1,15374282;0,06301359;0,7622003;0,04;0,37400082;1,21657
2018;modelo completo;Ouro Velho - PB;30;1,27099678;0,05217026;0,06590667;0,12396864;0,10976645;0;0,01420219;0,12057924;0,0358805;0,06254952;0;0,00999132;0,00999132;0;0;0;0,91802756;0,05055153;0;0,05055153;0;0,05055153;0,05069514;0,00906189;0,0092055;0,1824527;0;0,67340426;0;0;0;0,01420219;0,05903296;0,06254952;0,00999132;0;0;0;0,002268;0
2018;modelo completo;Ouro Verde - SC;74;2,93959102;0,25379563;2,72562223;0,27325124;0,25078195;0;0,02246929;0,19644094;0,0648086;0,26937812;0;0,08460072;0,05025672;0,034344;0;0;2,0511114;0,09296199;0,00054599;0,092416;0;0,09175186;0,11351179;0,01387559;0,03563552;2,71699863;0;23,55180746;0,545;0,01644377;0;0,00602552;0,16374106;0,27383957;0,05025672;0,034344;0;0;0,00210177;0
2018;modelo completo;Ouro Verde - SP;221;9,21866388;1,11319576;0,82259378;0,86138688;0,85070447;0,00002871;0,0106537;0,83495436;0,09768434;0,65076336;0,1057258;0,12994589;0,11189749;0,0180484;0;0;6,53820325;0,30830308;0,000137;0,30816608;0;0,30284366;0,35758581;0,03589776;0,09063991;0,91060734;0;12,72445973;0,08244397;0,0018604;0;0,0087933;0,20077146;0,65142926;0,11189749;0,0180484;0,02640548;0;0,02401365;0
2018;modelo completo;Ouro Verde de Goiás - GO;123;7,98949354;0,52175345;0,52752961;0,74785307;0,71718366;0,00265287;0,02801654;0,41633964;0,2559256;0,72671074;0,18474316;0,04509295;0,03766195;0,007431;0;0;5,61282838;0,57696463;0,00010283;0,5768618;0;0,57326848;0,69244961;0,03576805;0,15494918;0,74005015;0;8,27193277;0,00483158;0,01188572;0;0,01613082;0,34815502;0,72957374;0,03766195;0,007431;0;0;0,01571105;0
2018;modelo completo;Ouro Verde de Minas - MG;128;5,5926778;0,36688152;0,49372982;0,49821922;0,48287777;0,00014435;0,0151971;0,46705605;0,25564507;0,77781765;0;0,07523797;0,07523797;0;0;0;3,51870184;0,131531;0,00013753;0,13139347;0;0,13139347;0,26424148;0,00948567;0,14233368;0,30687588;0;5,2396143;0,00034977;0;0;0,0151971;0,49206904;0,77859265;0,08411797;0;0;0;0,02499074;0,00015
2018;modelo completo;Ouro Verde do Oeste - PR;236;10,18470509;0,71945015;17,08459911;0,82545086;0,78826693;0,00323294;0,03395099;0,70304415;0,15836628;0,97914531;0,19740964;0,12375761;0,10724021;0,0165174;0;0;7,19753124;0,386459;0,00055399;0,38590501;0;0,38230405;0,41913662;0,05458058;0,09141315;7,51488234;12,42214001;65,20488805;0,06709224;0,02793651;0;0,00601448;0,26968696;0,99964431;0,10724021;0,0165174;0;0;0,02775992;0,00047
2018;modelo completo;Ouroeste - SP;502;26,62991317;2,17601228;4,43580784;2,51002754;2,34538264;0,00055323;0,16409167;2,04302184;0,35169992;1,73621153;0,12172934;0,66953768;0,57768168;0,091856;0;0;19,19768532;1,54939881;0,00139573;1,54800308;0,00205333;1,54186347;1,82511959;0,15300102;0,43625714;4,06522393;0,04;48,87026655;0,30280218;0,0979964;0;0,07083934;0,84589594;1,76434142;0,57768168;0,091856;0,0095;0;0,093598;0,28025
2018;modelo completo;Ourolândia - BA;170;6,93378056;0,48040729;0,49736316;0,66488395;0,66386443;0;0,00101952;0,60972144;0,24116961;0,29649435;0,093726;0,0784756;0,0670276;0,011448;0;0;4,94930961;0,24350171;0;0,24350171;0;0,24350171;0,25504521;0,06653669;0,07808019;0,14972759;0;2,77737785;0,0006303;0;0;0,00101952;0,326609;0,29651821;0,0670276;0,011448;0;0;0,04178949;0
2018;modelo completo;Ourém - PA;235;14,46314925;0,88596343;1,67609406;1,22683179;1,18478645;0;0,04204534;1,03971156;0,56606265;1,19976323;0,27034;0,25371977;0,22877172;0,02494805;0;0;9,90672025;0,9216996;0;0,9216996;0;0,9216996;1,23939677;0,06890354;0,38660071;0,41071065;0;4,46651496;0,10122155;0,0396637;0;0,00238164;0,8385971;1,19984323;0,23293063;0,02494805;0;0;0,00025011;0,0035
2018;modelo completo;Ouvidor - GO;531;30,56506664;5,89833798;7,45172453;3,08203903;2,7435956;0;0,33844343;1,97931961;2,00424524;2,77542962;0,21489606;0,43833193;0,41681573;0,0215162;0;0;20,07080515;1,54001276;0;1,54001276;0,33041502;1,86961584;2,58276479;0,09634166;0,80949061;5,18666201;0,19;81,55546202;2,01671584;0,11101776;0;0,23368892;2,50362931;2,80028131;0,41985919;0,0215162;0,20869996;0;0,05534411;0,0001
2018;modelo completo;Pacaembu - SP;603;33,33926037;5,47443739;7,53385019;2,9252109;2,77656678;0,00312851;0,14551561;1,85874036;0,83824426;3,15901793;0,31858388;0,67773356;0,64745672;0,03027684;0;0;23,56172948;1,99842068;0,00079262;1,99762806;0,0002301;1,95056744;2,31352348;0,21200402;0,57496006;6,54411196;1,09623457;82,4209794;0,29462034;0,11965681;0,00903785;0,0322332;1,64939789;3,23297245;0,65563917;0,03027684;0,02600097;0;0,26954112;0,66033158
2018;modelo completo;Pacajus - CE;1607;76,92028655;5,94776499;9,23682241;6,93203513;6,49929916;0;0,43273597;5,64772991;2,90823865;5,72398511;0,17215946;1,35359283;1,17971657;0,17387626;0;0;54,18254546;3,94509762;0,00093794;3,94415968;0,00412063;3,94531125;4,90034174;0,41341296;1,36844345;7,04473975;0,356666;65,73930087;1,13952872;0,25955031;0,00318004;0,2099474;4,06782391;5,77345124;1,17971957;0,17387626;0,00836879;0;0,12020675;0,30696636
2018;modelo completo;Pacajá - PA;443;19,82150644;1,15042429;1,34199982;1,91427142;1,90010022;0;0,0141712;2,06577264;0,48513755;0,76147839;0;0,2984549;0,27927198;0,01918292;0;0;14,29639154;0,82908429;0,000215;0,82886929;0;0,82803277;1,03531824;0,09679431;0,30407978;1,53416042;0;30,95888874;0,03315073;0,0141712;0;0;0,84999524;0,77596701;0,27927198;0,01918292;0;0;0,03581497;0,000215
2018;modelo completo;Pacaraima - RR;337;15,66517041;1,14497918;1,76125668;1,30031068;1,224724;0,00026772;0,07531896;1,14664032;0,19851774;0,40382863;0,1118284;0,79125951;0,72635554;0,06490397;0;0;11,71278513;1,26140866;0;1,26140866;0;1,26020834;1,2614517;0,1563628;0,15760616;0,75166966;0,27;10,68592009;0,11251554;0,04499934;0,00723548;0,024304;0,3153413;0,43203288;0,74208075;0,06490397;0,0033;0;0,03112558;0
2018;modelo completo;Pacatuba - CE;1480;72,1297575;5,89990932;5,871939;6,31478116;6,09808546;0,014877;0,2018187;5,66854548;2,6342623;4,06333751;2,35908037;1,77805582;1,6495937;0,12846212;0;0;49,31169486;3,19265281;0,00218193;3,19047088;0;3,18584842;3,80927952;0,52635376;1,14978486;6,17763923;0;34,12428473;0,43286055;0,15343499;0,01040094;0,04676694;3,60957175;4,14768611;1,71641244;0,12916212;0,00799446;0;0,18094579;0,02892
2018;modelo completo;Pacatuba - SE;199;12,36577227;0,75494824;0,97490111;1,01969015;1,01634199;0;0,00334816;0,83950452;0,71009997;1,01142452;0,05141865;0,19567559;0,19567559;0;0;0;8,53795887;0,7979418;0;0,7979418;0;0,7979418;1,11642636;0,03487564;0,3533602;0,77381884;0;6,36475385;0,01671848;0,000852;0;0,00249616;0,93664229;1,03515088;0,19572944;0;0,0009095;0;0,02540227;0
2018;modelo completo;Pacoti - CE;151;7,24825617;0,56416246;0,53768574;0,69379759;0,6621048;0;0,03169279;0,57559524;0,19889624;0,25396515;0;0,083952;0,083952;0;0;0;5,44204995;0,45667596;0;0,45667596;0;0,45667596;0,52122485;0,0324695;0,09701839;0,74368312;0;3,58691694;0;0,02840045;0;0,00329234;0,29397756;0,25431015;0,083952;0;0;0;0,0117;0
2018;modelo completo;Pacujá - CE;87;3,85614193;0,20043071;0,41812083;0,32104713;0,31487681;0;0,00617032;0,27755976;0,1122933;0,19721554;0;0,05444172;0,05444172;0;0;0;2,89358448;0,20840933;0;0,20840933;0;0,20840933;0,21620984;0,03893493;0,04673544;0,46059551;0;3,19184016;0,00374494;0,00456338;0;0,00160694;0,12666058;0,19916842;0,05444172;0;0;0;0,00254532;0
2018;modelo completo;Padre Bernardo - GO;701;42,18705471;3,0461226;5,96106177;3,93825467;3,65988051;0;0,27837416;2,5253388;1,31688694;2,96430689;0,10579022;0,93590853;0,87874922;0,05715931;0;0;30,40056866;3,28285713;0,00283335;3,28002378;0,00004246;3,26869031;3,73961959;0,31303016;0,78395944;3,95996869;0,0661;45,0085036;0,24049974;0,2553044;0;0,04221286;1,91444451;2,99145002;0,87874922;0,05715931;0,00146719;0;0,34616628;0,0665989
2018;modelo completo;Padre Carvalho - MG;87;3,36522726;0,21330858;0,38567788;0,31876925;0,31662278;0;0,00214647;0,35036232;0,05326587;0,10520276;0;0,18744;0,17768;0,00976;0;0;2,35018706;0,08737297;0;0,08737297;0;0,08737297;0,14935597;0,02079789;0,08278089;0,02537435;0;1,37455871;0;0;0;0,00214647;0,08204207;0,10520276;0,17768;0,00976;0;0;0;0
2018;modelo completo;Padre Marcos - PI;93;5,67290349;0,37809726;0,41604627;0,60351632;0,58529715;0;0,01821917;0,35491248;0,16757634;0,38308523;0;0,01835356;0,01835356;0;0;0;4,14545956;0,41120393;0;0,41120393;0;0,41120393;0,34964757;0,11198627;0,05042991;0,14365116;0;7,88946124;0,1197172;0,015;0;0,00321917;0,27559897;0,38308523;0,01835356;0;0;0;0,01896;0
2018;modelo completo;Padre Paraíso - MG;291;12,41659155;0,73955064;2,20867736;1,15554768;1,02005143;0,00026288;0,13523337;0,88055648;0,34471498;0,77073125;0,0734549;0,18179564;0,17775368;0,00404196;0;0;9,00979062;0,6194774;0;0,6194774;0;0,61827708;0,64729901;0,14758185;0,17660378;1,14848316;0,07;27,7217301;0,08062039;0,08360801;0;0,06038794;0,60922743;0,78279422;0,17775368;0,00404196;0,003;0;0,08601907;0,0024
2018;modelo completo;Paes Landim - PI;110;4,26458541;0,24366349;0,3317481;0,405285;0,40299073;0;0,00229427;0,27755976;0,06835475;0,2325558;0;0,02413778;0,0168937;0,00724408;0;0;3,25669232;0,27652882;0,00012596;0,27640286;0;0,27640286;0,24008926;0,06579269;0,02947909;0,05700013;0;2,54531741;0,00127724;0;0;0,00229427;0,12417766;0,23756571;0,0168937;0,00724408;0;0;0,0014078;0
2018;modelo completo;Pai Pedro - MG;37;2,04084462;0,16380201;0,23009524;0,18849326;0,17876369;0;0,00972957;0,17290608;0,0536253;0,07544393;0;0,07664758;0,07664758;0;0;0;1,47372847;0,12183681;0,0010701;0,12076671;0;0,12076671;0,12712091;0,01540476;0,02175896;0,12727974;0;2,03630679;0;0,00972957;0;0;0,07804721;0,07544393;0,07664758;0;0;0;0,00178374;0
2018;modelo completo;Paial - SC;65;2,6868303;0,18871109;0,76684085;0,26823983;0,25664157;0;0,01159826;0,22295784;0,04508152;0,20058415;0;0,02745096;0,02745096;0;0;0;1,922516;0,09619841;0;0,09619841;0;0,0947326;0,13367991;0,00723883;0,04618614;0,99920256;0;8,45765351;0;0,00916764;0;0,00243062;0,09508953;0,76227804;0,02745096;0;0;0;0,01620149;0
2018;modelo completo;Paim Filho - RS;145;9,21723814;1,10666857;1,44319864;0,78267986;0,68379265;0;0,09888721;0,51047244;0,11681328;0,83636518;0,17708428;0,11794234;0,09244588;0,02549646;0;0;6,67588076;0,74999924;0,00550528;0,74449396;0;0,74014374;0,80925278;0,05470831;0,12381735;2,226682;0,12;36,4025648;0,12836163;0,0490517;0;0,05242807;0,35309841;0,83789711;0,09244588;0,02549646;0,00363143;0;0,03373411;0
2018;modelo completo;Paineiras - MG;202;5,93753301;0,56045288;1,83485593;0,46569178;0,3956489;0;0,07004288;0,31168596;0,04276865;0,39407304;0,09876414;0,11947231;0,10561549;0,01385682;0;0;4,50507713;0,31415;0;0,31415;0;0,31294968;0,36343569;0,04127951;0,09176552;1,27463499;0,20181278;19,86071575;0,01238433;0,03808002;0;0,03196286;0,12156777;0,40101222;0,11583619;0,01865682;0;0;0,02061038;0
2018;modelo completo;Painel - SC;65;1,93723129;0,15012911;1,01567355;0,16617987;0,16397189;0;0,00220798;0,11052798;0,02517567;0,06824488;0;0,07574259;0,07132173;0,00442086;0;0;1,4913603;0,09732016;0,00038907;0,09693109;0;0,09623912;0,10507519;0,00842837;0,01726444;1,51005366;0,02857769;11,74776908;0,0040302;0,00220798;0;0;0,03808234;0,08287889;0,07132173;0,00442086;0,00068;0;0,00069197;0
2018;modelo completo;Pains - MG;337;15,99790494;1,45544618;10,1786507;1,39044041;1,1840309;0;0,20640951;0,93742835;0,22432669;1,24879128;0,6051789;0,25547855;0,19069939;0,06477916;0;0;11,33626076;0,91765833;0,00680482;0,91085351;0;0,90170855;0,90815196;0,18798477;0,19442818;5,72326573;0,31939166;74,67144906;0,19471817;0,17929054;0;0,02889993;0,5195789;1,29849747;0,19069939;0,06477916;0,00488522;0;0,11834755;0,749908
2018;modelo completo;Paiva - MG;46;1,95369087;0,12716684;0,27558009;0,1599565;0,15511853;0;0,00483797;0,10010352;0,05540244;0,12844626;0;0,0430942;0,0430942;0;0;0;1,46668795;0,12185221;0;0,12185221;0;0,11838141;0,13829919;0,00560556;0,02552334;0,25547425;0;6,48153713;0,02005509;0,00483797;0;0;0,11988445;0,12844626;0,0430942;0;0;0;0,00480128;0
2018;modelo completo;Paiçandu - PR;1499;69,09105874;6,17240777;13,53827829;6,30461107;6,0582457;0,0004621;0,24590327;4,76912267;1,34550191;6,74187121;0,38377211;0,54025173;0,46302993;0,0772218;0;0;49,00592804;3,06636845;0,00048867;3,06587978;0,00110532;3,05585335;3,69302076;0,3542929;0,99146031;19,50533878;0,6659781;203,8795888;0,35180841;0,18340788;0;0,0678261;2,42134968;6,8040363;0,46302993;0,0772218;0,13554106;0;4,34287566;0,14210045
2018;modelo completo;Pajeú do Piauí - PI;49;2,10454403;0,1188223;0,05790067;0,20306346;0,19226693;0;0,01079653;0,21385752;0,0404585;0,13281894;0;0,02040499;0,02040499;0;0;0;1,49394062;0,07373058;0;0,07373058;0;0,07373058;0,05967978;0,02928514;0,01523434;0;0;0,47411992;0;0,01079653;0;0;0,05323101;0,13281894;0,02040499;0;0;0;0,00467103;0
2018;modelo completo;Palestina - AL;57;2,04623854;0,12401926;0,25121244;0,19117607;0,18224396;0;0,00893211;0,18883164;0,02837364;0,05266251;0;0,02834483;0,02834483;0;0;0;1,55684985;0,13627907;0;0,13627907;0;0,13627907;0,16079516;0,0056136;0,03012969;0,24080481;0;0,73428389;0;0,00305534;0;0,00587677;0,03951291;0,05266251;0,02834483;0;0;0;0;0
2018;modelo completo;Palestina - SP;858;40,25168291;5,5717126;11,57101727;3,49415618;3,35485648;0;0,1392997;2,81880402;0,38550909;3,73343889;0,43981795;0,52797768;0,50282131;0,02515637;0;0;28,8519791;2,03599706;0,00002;2,03597706;0,00223891;2,02123538;2,30131019;0,17418647;0,45426128;6,43282617;0,97029367;114,0684655;0,42284162;0,09831563;0;0,04098407;1,08980234;3,87458994;0,50317131;0,02515637;0,015036;0,0258;0,38383387;0,95790057
2018;modelo completo;Palestina de Goiás - GO;90;3,21014436;0,1555778;0,87475796;0,2378322;0,22497968;0;0,01285252;0,17973132;0,03665046;0,22523025;0,40891623;0,04341001;0,04341001;0;0;0;2,07837389;0,16967182;0;0,16967182;0;0,16967182;0,18884181;0,0222708;0,04144079;0,10992046;0,306;5,91591066;0,00423734;0,00569772;0;0,0071548;0,06805671;0,22523025;0,04341001;0;0;0;0,00060599;0
2018;modelo completo;Palestina do Pará - PA;102;4,21834952;0,27706013;0,54277201;0,36971034;0,35997183;0;0,00973851;0,455016;0,05198832;0,19846124;0;0,07506195;0,05466195;0,0204;0;0;3,06811167;0,18203238;0;0,18203238;0;0,18203238;0,17693807;0,04241748;0,03732317;0,0249963;0;8,92638682;0;0,00968871;0;0,0000498;0,17641966;0,19846124;0,05466195;0,0204;0;0;0;0
2018;modelo completo;Palhano - CE;106;4,35275091;0,26579347;0,3248389;0,43137264;0,39565926;0;0,03571338;0,45956616;0,09158798;0,16741221;0,06618574;0,04231671;0,02512092;0,01719579;0;0;3,09430947;0,14006354;0;0,14006354;0;0,14006354;0,20189497;0,01497456;0,07680599;0,11067393;0;2,51608576;0,03375437;0,03413308;0;0,00189155;0,11751559;0,16898384;0,0397811;0,01719579;0;0;0,00384506;0
2018;modelo completo;Palhoça - SC;12435;798,1151887;87,06415087;242,6786061;74,87903377;66,91397705;0,0425226;7,92253412;32,07017288;20,00409246;48,91855245;10,79509008;16,98637523;14,85713223;2,07847359;0,05076941;0;594,4618718;73,0251457;0,08865356;72,93649214;0,52124969;73,36012583;80,84252886;4,63177052;12,11417355;242,2180175;8,07710533;2135,541939;9,69551224;6,0546627;0,0786808;2,96924573;40,74444087;51,28533773;15,37230136;2,17645978;2,99673727;0;8,43075545;1,38234063
2018;modelo completo;Palma - MG;186;13,4855571;1,13926565;3,96809337;1,07388934;1,01589888;0,00028374;0,05770672;0,46411632;0,26137259;1,0137683;0,45296551;0,1646967;0,15461214;0,01008456;0;0;10,05474834;1,38958829;0,00118487;1,38840342;0,00008181;1,37303886;1,45275836;0,18534278;0,26506228;2,82838898;0,072;42,55401882;0,19864074;0,05116729;0,000413;0,00789876;0,44395356;1,06309449;0,18896826;0,01008456;0,00060144;0;0,03885395;0
2018;modelo completo;Palma Sola - SC;207;12,01670575;1,28356272;5,06538442;1,09527144;0,99801024;0;0,0972612;0,80310324;0,14015556;0,77001604;0,2857205;0,15911313;0,1397856;0,01932753;0;0;8,76332584;0,771073;0,00203612;0,76903688;0,00306573;0,76330324;0,71734347;0,17045477;0,124495;5,6612981;0,37175896;43,77912686;1,07138408;0,05693253;0;0,0414658;0,2671343;0,77001604;0,1397856;0,01932753;0,09830547;0;0,03077136;1,235
2018;modelo completo;Palmares - PE;1527;95,34934119;7,15440122;16,1695948;8,84483483;8,16809203;0,01424636;0,66249644;4,97787504;3,45745005;7,63978086;0,69946169;1,71407051;1,47614115;0,23792936;0;0;68,01586821;7,36280218;0,02886392;7,33393826;0,001896;7,28267442;7,28443562;1,45299981;1,45476101;17,23953164;0,07;137,7116414;0,68989109;0,63943771;0;0,11047061;5,21720631;7,86156175;1,50952796;0,2392105;0,07604045;0;0,59978201;0,11867288
2018;modelo completo;Palmares Paulista - SP;604;24,45440617;2,67949408;3,39765211;2,31858433;2,25983496;0;0,05874937;2,19459692;0,23740392;1,68071017;0,03510438;0,29048578;0,28448578;0,006;0;0;17,69752067;0,78792453;0;0,78792453;0,00046491;0,77843592;0,87423994;0,13049478;0,2262988;3,36060843;0,05843225;31,43722881;0,02937117;0,0329464;0;0,02663004;0,52418286;1,70576947;0,28448578;0,006;0,10271531;0;0,06766809;0,08024
2018;modelo completo;Palmares do Sul - RS;387;24,35801782;2,32345662;5,30722579;1,88436315;1,67658064;0,0001069;0,20767561;0,94308312;0,31796071;1,67004579;1,56993024;0,89558115;0,81108915;0,084492;0;0;17,07705366;1,93328834;0,00058054;1,9327078;0,00090028;1,92433921;2,10448058;0,1335962;0,31373757;4,04788779;0,31560829;45,59540912;0,02053609;0,08820772;0;0,12790876;0,65041427;1,70454244;0,86663465;0,084492;0,05677443;0;0,17863958;0,30005315
2018;modelo completo;Palmas - PR;1684;105,6179423;169,5569685;66,95234216;8,8953488;8,30625598;0,00108854;0,58800428;5,062053;2,30711495;6,82444669;2,36090943;1,0293701;0,87217214;0,15719796;0;0;79,13869928;9,54783664;0,01138983;9,53644681;0,04666017;9,5339775;9,67964897;1,10613813;1,2518096;67,71347935;3,80131506;798,5299739;4,56819733;0,52249145;0,05629108;0,08371248;4,47990846;7,0143289;0,87264914;0,16204008;0,64442901;0;1,51963797;5,57392766
2018;modelo completo;Palmas - TO;27492;2811,499422;263,7591252;658,2960051;256,824765;234,7269264;0,54384123;21,55399735;83,27751177;59,75999517;184,011309;51,08657206;38,77157214;33,81279224;4,79438343;0,16439647;0;2137,767697;366,281056;0,41475596;365,8663001;6,62682914;370,8769763;402,8781824;18,72967857;50,73088466;1073,972245;28,60916147;7066,781903;26,79627323;17,87440322;1,30197535;4,24017648;133,9616609;188,276568;34,44282939;4,84034071;3,59294141;0,0135;17,4892005;11,77128209
2018;modelo completo;Palmas de Monte Alto - BA;224;13,45999525;0,95482138;1,32264689;1,20605032;1,15920237;0,00001148;0,04683647;0,9555336;0,28093043;0,97966121;0,01181511;0,11423517;0,09973517;0,0145;0;0;9,91176941;1,05881442;0;1,05881442;0,00634388;1,0651583;1,1936723;0,09270034;0,22121434;0,49880761;0;13,28931949;0,11715303;0,0308477;0;0,01598877;0,5533974;0,97976516;0,09973517;0,0145;0,09651258;0;0,00565874;0
2018;modelo completo;Palmeira - PR;1387;84,44377702;8,14470122;30,84051916;7,02357922;6,26546241;0,00111399;0,75700282;4,13761326;1,77038298;6,48754999;2,07918393;1,00180333;0,76020631;0,24159702;0;0;61,94366431;7,02490134;0,03891179;6,98598955;0,00709795;6,95695408;6,61960801;1,26623828;0,92889221;42,21286113;1,42986832;339,613212;4,12166177;0,62563635;0,00787551;0,17761694;3,25284122;6,76344723;0,77046431;0,27542824;0,2220927;0,36559378;0,53644694;1,939365
2018;modelo completo;Palmeira - SC;67;2,55296982;0,18327707;0,39236111;0,25289405;0,25289405;0;0;0,227508;0,0335835;0,0773597;0;0,01822105;0,01250555;0,0057155;0;0;1,94340352;0,1395038;0;0,1395038;0;0,1395038;0,15412087;0,00793527;0,02255234;0,32397289;0;6,79153583;0,00046546;0;0;0;0,14214342;0,0773597;0,01250555;0,0057155;0;0;0,00012;0
2018;modelo completo;Palmeira d'Oeste - SP;269;16,0535212;2,4006659;6,48908317;1,37678689;1,23475823;0,00024853;0,14178013;0,79172784;0,46255671;1,38591291;0,26082718;0,23422977;0,23422977;0;0;0;11,5414799;1,23765178;0,00392202;1,23372976;0,00016447;1,22227572;1,35334403;0,23369032;0,36475863;5,58290109;0,06173149;53,79530344;0,11454002;0,08190087;0;0,07318516;1,20433117;1,40255714;0,23422977;0;0;0;0,04442397;0,04202482
2018;modelo completo;Palmeira das Missões - RS;1963;142,1738034;13,51078693;59,73722529;12,458347;11,25749142;0,00016335;1,20069223;5,10892816;2,94489999;9,85732786;4,79097474;1,74550687;1,54287676;0,20233881;0,0002913;0;105,2678188;14,46612185;0,11831624;14,34780561;0,02253098;14,18384723;13,46006923;2,8275415;2,1037635;64,64434008;2,73658629;540,761442;1,12288887;0,88154706;0,06459035;0,38426454;5,28175286;10,15682416;1,5874645;0,20233881;0,45744395;0,802338;1,40543892;0,34731391
2018;modelo completo;Palmeira do Piauí - PI;69;2,71819363;0,20973246;0,21042865;0,24462593;0,23814229;0;0,00648364;0,30258564;0,0594755;0,18705723;0;0,02292514;0,02292514;0;0;0;1,90152419;0,09096543;0;0,09096543;0;0,09096543;0,08380592;0,02938713;0,02222762;0,83189781;0;1,12477735;0;0,00374443;0;0,00273921;0,14322624;0,18705723;0,02292514;0;0;0;0;0
2018;modelo completo;Palmeira dos Índios - AL;2152;143,161659;13,02292806;25,35216369;11,83655512;10,84219367;0,09097869;0,90338276;6,49569422;4,39997761;12,95535063;1,21302328;2,33647744;2,19964001;0,13683743;0;0;103,9245807;12,39344837;0,03374355;12,35970482;0,11573518;12,43588942;11,99968572;2,56594248;2,12973878;20,19998785;0,47653389;204,2686336;1,82621128;0,59249478;0,00451312;0,34146366;7,59046542;13,21930167;2,3031357;0,14333743;0,22287992;0;0,89794489;0,687035
